DateTime,AddedIPs,RemovedIPs
1508489522,78,78
1508490122,80,80
1508491322,78,78
1508492521,80,80
1508493123,80,80
1508493722,80,80
1508494922,80,80
1508496121,79,79
1508496721,80,80
1508497322,80,80
1508497921,80,80
1508498521,80,80
1508499122,80,80
1508499722,61,61
1508500321,80,80
1508500923,78,78
1508501521,80,80
1508502121,80,80
1508502722,80,80
1508503322,80,80
1508503922,80,80
1508504522,71,71
1508505721,78,78
1508506922,80,80
1508508121,80,80
1508509322,77,77
1508509922,77,77
1508510522,80,80
1508511121,80,80
1508511722,80,80
1508512322,80,80
1508512921,80,80
1508514122,80,80
1508514721,80,80
1508515322,80,80
1508515922,80,80
1508516522,80,80
1508517121,74,74
1508517722,80,80
1508518322,80,80
1508518922,65,65
1508519521,80,80
1508520122,80,80
1508520721,80,80
1508521322,72,72
1508521922,80,80
1508522522,80,80
1508524921,75,75
1508525521,56,56
1508526122,80,80
1508527322,75,75
1508528522,80,80
1508529722,80,80
1508530321,80,80
1508530921,80,80
1508531522,80,80
1508532121,76,76
1508532721,80,80
1508533322,80,80
1508533922,80,80
1508534522,9,9
1508535722,76,76
1508536921,80,80
1508538121,80,80
1508538722,80,80
1508539322,80,80
1508539921,72,72
1508540522,52,52
1508541122,80,80
1508541721,80,80
1508542921,80,80
1508543521,72,72
1508544122,80,80
1508544722,80,80
1508545922,78,78
1508546523,77,77
1508547122,80,80
1508547722,80,80
1508548321,80,80
1508548921,74,74
1508550122,80,80
1508550722,80,80
1508551322,80,80
1508552522,79,79
1508553721,79,79
1508554321,80,80
1508554922,80,80
1508556121,79,79
1508556722,80,80
1508557322,80,80
1508558522,76,76
1508559721,80,80
1508560322,80,80
1508560922,80,80
1508561521,80,80
1508562122,80,80
1508562721,80,80
1508563321,80,80
1508563921,80,80
1508564522,80,80
1508565721,80,80
1508566321,80,80
1508566922,80,80
1508568121,80,80
1508568722,80,80
1508569322,79,79
1508569921,75,75
1508570521,76,76
1508571722,79,79
1508572321,76,76
1508572921,76,76
1508573521,80,80
1508574122,80,80
1508574721,80,80
1508575322,80,80
1508575921,68,68
1508576522,80,80
1508577122,80,80
1508577722,80,80
1508578922,78,78
1508580122,33,33
1508581322,77,77
1508582522,79,79
1508583721,38,38
1508584321,73,73
1508584921,80,80
1508585522,80,80
1508586122,74,74
1508587321,62,62
1508587921,80,80
1508588521,80,80
1508589121,80,80
1508589721,80,80
1508590322,80,80
1508590922,80,80
1508592123,79,79
1508593321,74,74
1508594522,80,80
1508595721,80,80
1508596921,80,80
1508597522,71,71
1508598123,77,77
1508599322,78,78
1508600521,77,77
1508601122,80,80
1508601722,80,80
1508602322,80,80
1508602921,80,80
1508603522,80,80
1508604122,79,79
1508604722,80,80
1508605322,80,80
1508605922,80,80
1508606521,80,80
1508607121,69,69
1508607721,80,80
1508608321,80,80
1508608921,80,80
1508609522,75,75
1508610122,80,80
1508610722,80,80
1508611322,75,75
1508611922,80,80
1508612522,76,76
1508613122,80,80
1508613721,80,80
1508614322,80,80
1508614922,80,80
1508616121,79,79
1508616721,80,80
1508617322,80,80
1508617921,80,80
1508618521,80,80
1508619121,74,74
1508619721,77,77
1508620322,80,80
1508620921,80,80
1508621522,80,80
1508622122,80,80
1508622721,80,80
1508623322,80,80
1508623921,80,80
1508624522,75,75
1508625121,77,77
1508625722,80,80
1508626322,73,73
1508626921,80,80
1508627521,80,80
1508628121,80,80
1508628722,80,80
1508629321,80,80
1508629921,80,80
1508630521,80,80
1508631121,80,80
1508631721,80,80
1508632323,80,80
1508632923,80,80
1508634121,40,40
1508635322,79,79
1508636522,80,80
1508637121,79,79
1508637722,80,80
1508638921,75,75
1508640122,71,71
1508640722,80,80
1508641323,80,80
1508641922,80,80
1508642522,80,80
1508643121,80,80
1508643722,80,80
1508644921,57,57
1508645521,22,22
1508646122,16,16
1508647322,78,78
1508647922,78,78
1508648521,80,80
1508649722,70,70
1508650321,80,80
1508650922,80,80
1508652121,79,79
1508652721,68,68
1508653322,80,80
1508653922,80,80
1508654522,80,80
1508655722,77,77
1508656922,75,75
1508658121,72,72
1508659322,76,76
1508659921,77,77
1508660521,79,79
1508661721,78,78
1508662922,71,71
1508664122,80,80
1508665321,69,69
1508665922,78,78
1508666521,74,74
1508667121,80,80
1508667722,80,80
1508668321,80,80
1508668921,79,79
1508670122,64,64
1508671321,63,63
1508671921,80,80
1508672522,77,77
1508673722,61,61
1508674922,25,25
1508676122,80,80
1508677922,78,78
1508678521,80,80
1508679122,74,74
1508679721,80,80
1508680921,80,80
1508681521,80,80
1508682121,80,80
1508682722,80,80
1508683321,80,80
1508684522,80,80
1508685721,80,80
1508686322,80,80
1508686922,80,80
1508688121,73,73
1508688722,80,80
1508689322,80,80
1508690522,75,75
1508691121,80,80
1508691721,78,78
1508692921,80,80
1508694121,80,80
1508695322,79,79
1508695922,69,69
1508696522,69,69
1508697121,78,78
1508697721,80,80
1508698321,80,80
1508698922,80,80
1508699522,80,80
1508700122,80,80
1508701322,80,80
1508701922,80,80
1508702521,77,77
1508703122,79,79
1508703722,78,78
1508704921,80,80
1508705521,80,80
1508706122,80,80
1508706722,80,80
1508707321,80,80
1508707922,78,78
1508708522,80,80
1508709122,80,80
1508709722,80,80
1508710922,80,80
1508711522,78,78
1508712122,77,77
1508712722,79,79
1508713321,80,80
1508713921,80,80
1508714522,80,80
1508715721,77,77
1508716922,80,80
1508717523,79,79
1508718121,80,80
1508718722,80,80
1508719322,80,80
1508719922,80,80
1508720522,78,78
1508721722,73,73
1508722322,80,80
1508722922,80,80
1508724122,80,80
1508724722,80,80
1508725322,79,79
1508725921,79,79
1508726522,80,80
1508727122,78,78
1508727722,80,80
1508728922,73,73
1508730122,77,77
1508731322,77,77
1508732521,76,76
1508733722,79,79
1508734322,80,80
1508734921,80,80
1508736121,77,77
1508737322,74,74
1508737922,80,80
1508738521,78,78
1508739721,72,72
1508740322,80,80
1508740921,77,77
1508741522,19,19
1508742122,54,54
1508743322,75,75
1508743922,78,78
1508744521,74,74
1508745122,70,70
1508745721,74,74
1508746921,79,79
1508747522,57,57
1508748122,80,80
1508749322,78,78
1508749922,76,76
1508750522,80,80
1508751721,68,68
1508752922,79,79
1508753521,79,79
1508754122,80,80
